Time	CID	Xcord	Ycord	BotID	Energy
3485.50	1	0.00	250.00	4	11399.06250
3485.56	1	0.00	250.00	4	11427.18750
3485.63	1	0.00	250.00	4	11455.31250
3485.69	1	0.00	250.00	4	11483.43750
3485.75	1	0.00	250.00	4	11511.56250
3485.81	1	0.00	250.00	4	11539.68750
3485.88	1	0.00	250.00	4	11567.81250
3485.94	1	0.00	250.00	4	11595.93750
3486.00	1	0.00	250.00	4	11624.06250
3486.06	1	0.00	250.00	4	11652.18750
3486.13	1	0.00	250.00	4	11680.31250
3486.19	1	0.00	250.00	4	11708.43750
3486.25	1	0.00	250.00	4	11736.56250
3486.31	1	0.00	250.00	4	11764.68750
3486.38	1	0.00	250.00	4	11792.81250
3486.44	1	0.00	250.00	4	11820.93750
3486.50	1	0.00	250.00	4	11849.06250
3486.56	1	0.00	250.00	4	11877.18750
3486.63	1	0.00	250.00	4	11905.31250
3486.69	1	0.00	250.00	4	11933.43750
3486.75	1	0.00	250.00	4	11961.56250
3486.81	1	0.00	250.00	4	11989.68750
3486.88	1	0.00	250.00	4	12017.81250
3486.94	1	0.00	250.00	4	12045.93750
3487.00	1	0.00	250.00	4	12074.06250
3487.06	1	0.00	250.00	4	12102.18750
3560.56	3	250.00	0.00	2	3874.68750
3560.63	3	250.00	0.00	2	3905.62500
3560.69	3	250.00	0.00	2	3936.56250
3560.75	3	250.00	0.00	2	3967.50000
3560.81	3	250.00	0.00	2	3998.43750
3560.88	3	250.00	0.00	2	4029.37500
3560.94	3	250.00	0.00	2	4060.31250
3561.00	3	250.00	0.00	2	4091.25000
3561.06	3	250.00	0.00	2	4122.18750
3561.13	3	250.00	0.00	2	4153.12500
3561.19	3	250.00	0.00	2	4184.06250
3561.25	3	250.00	0.00	2	4215.00000
3561.31	3	250.00	0.00	2	4245.93750
3561.38	3	250.00	0.00	2	4276.87500
3561.44	3	250.00	0.00	2	4307.81250
3561.50	3	250.00	0.00	2	4338.75000
3561.56	3	250.00	0.00	2	4369.68750
3561.63	3	250.00	0.00	2	4400.62500
3561.69	3	250.00	0.00	2	4431.56250
3561.75	3	250.00	0.00	2	4462.50000
3561.81	3	250.00	0.00	2	4493.43750
3561.88	3	250.00	0.00	2	4524.37500
3561.94	3	250.00	0.00	2	4555.31250
3562.00	3	250.00	0.00	2	4586.25000
3562.06	3	250.00	0.00	2	4617.18750
3562.13	3	250.00	0.00	2	4648.12500
3562.19	3	250.00	0.00	2	4679.06250
3562.25	3	250.00	0.00	2	4710.00000
3562.31	3	250.00	0.00	2	4740.93750
3562.38	3	250.00	0.00	2	4771.87500
3562.44	3	250.00	0.00	2	4802.81250
3562.50	3	250.00	0.00	2	4833.75000
3562.56	3	250.00	0.00	2	4864.68750
3562.63	3	250.00	0.00	2	4895.62500
3562.69	3	250.00	0.00	2	4926.56250
3562.75	3	250.00	0.00	2	4957.50000
3562.81	3	250.00	0.00	2	4988.43750
3562.88	3	250.00	0.00	2	5019.37500
3562.94	3	250.00	0.00	2	5050.31250
3563.00	3	250.00	0.00	2	5081.25000
3563.06	3	250.00	0.00	2	5112.18750
3563.13	3	250.00	0.00	2	5143.12500
3563.19	3	250.00	0.00	2	5174.06250
3563.25	3	250.00	0.00	2	5205.00000
3563.31	3	250.00	0.00	2	5235.93750
3563.38	3	250.00	0.00	2	5266.87500
3563.44	3	250.00	0.00	2	5297.81250
3563.50	3	250.00	0.00	2	5328.75000
3563.56	3	250.00	0.00	2	5359.68750
3563.63	3	250.00	0.00	2	5390.62500
3563.69	3	250.00	0.00	2	5421.56250
3563.75	3	250.00	0.00	2	5452.50000
3563.81	3	250.00	0.00	2	5483.43750
3563.88	3	250.00	0.00	2	5514.37500
3563.94	3	250.00	0.00	2	5545.31250
3564.00	3	250.00	0.00	2	5576.25000
3564.06	3	250.00	0.00	2	5607.18750
3564.13	3	250.00	0.00	2	5638.12500
3564.19	3	250.00	0.00	2	5669.06250
3564.25	3	250.00	0.00	2	5700.00000
3564.31	3	250.00	0.00	2	5730.93750
3564.38	3	250.00	0.00	2	5761.87500
3564.44	3	250.00	0.00	2	5792.81250
3564.50	3	250.00	0.00	2	5823.75000
3564.56	3	250.00	0.00	2	5854.68750
3564.63	3	250.00	0.00	2	5885.62500
3564.69	3	250.00	0.00	2	5916.56250
3564.75	3	250.00	0.00	2	5947.50000
3564.81	3	250.00	0.00	2	5978.43750
3564.88	3	250.00	0.00	2	6009.37500
3564.94	3	250.00	0.00	2	6040.31250
3565.00	3	250.00	0.00	2	6071.25000
3565.06	3	250.00	0.00	2	6102.18750
3565.13	3	250.00	0.00	2	6133.12500
3565.19	3	250.00	0.00	2	6164.06250
3565.25	3	250.00	0.00	2	6195.00000
3565.31	3	250.00	0.00	2	6225.93750
3565.38	3	250.00	0.00	2	6256.87500
3565.44	3	250.00	0.00	2	6287.81250
3565.50	3	250.00	0.00	2	6318.75000
3565.56	3	250.00	0.00	2	6349.68750
3565.63	3	250.00	0.00	2	6380.62500
3565.69	3	250.00	0.00	2	6411.56250
3565.75	3	250.00	0.00	2	6442.50000
3565.81	3	250.00	0.00	2	6473.43750
3565.88	3	250.00	0.00	2	6504.37500
3565.94	3	250.00	0.00	2	6535.31250
3566.00	3	250.00	0.00	2	6566.25000
3566.06	3	250.00	0.00	2	6597.18750
3566.13	3	250.00	0.00	2	6628.12500
3566.19	3	250.00	0.00	2	6659.06250
3566.25	3	250.00	0.00	2	6690.00000
3566.31	3	250.00	0.00	2	6720.93750
3566.38	3	250.00	0.00	2	6751.87500
3566.44	3	250.00	0.00	2	6782.81250
3566.50	3	250.00	0.00	2	6813.75000
3566.56	3	250.00	0.00	2	6844.68750
3566.63	3	250.00	0.00	2	6875.62500
3566.69	3	250.00	0.00	2	6906.56250
3566.75	3	250.00	0.00	2	6937.50000
3566.81	3	250.00	0.00	2	6968.43750
3566.88	3	250.00	0.00	2	6999.37500
3566.94	3	250.00	0.00	2	7030.31250
3567.00	3	250.00	0.00	2	7061.25000
3567.06	3	250.00	0.00	2	7092.18750
3567.13	3	250.00	0.00	2	7123.12500
3567.19	3	250.00	0.00	2	7154.06250
3567.25	3	250.00	0.00	2	7185.00000
3567.31	3	250.00	0.00	2	7215.93750
3567.38	3	250.00	0.00	2	7246.87500
3567.44	3	250.00	0.00	2	7277.81250
3567.50	3	250.00	0.00	2	7308.75000
3567.56	3	250.00	0.00	2	7339.68750
3567.63	3	250.00	0.00	2	7370.62500
3567.69	3	250.00	0.00	2	7401.56250
3567.75	3	250.00	0.00	2	7432.50000
3567.81	3	250.00	0.00	2	7463.43750
3567.88	3	250.00	0.00	2	7494.37500
3567.94	3	250.00	0.00	2	7525.31250
3568.00	3	250.00	0.00	2	7556.25000
3568.06	3	250.00	0.00	2	7587.18750
3568.13	3	250.00	0.00	2	7618.12500
3568.19	3	250.00	0.00	2	7649.06250
3568.25	3	250.00	0.00	2	7680.00000
3568.31	3	250.00	0.00	2	7710.93750
3568.38	3	250.00	0.00	2	7741.87500
3568.44	3	250.00	0.00	2	7772.81250
3568.50	3	250.00	0.00	2	7803.75000
3568.56	3	250.00	0.00	2	7834.68750
3568.63	3	250.00	0.00	2	7865.62500
3568.69	3	250.00	0.00	2	7896.56250
3568.75	3	250.00	0.00	2	7927.50000
3568.81	3	250.00	0.00	2	7958.43750
3568.88	3	250.00	0.00	2	7989.37500
3568.94	3	250.00	0.00	2	8020.31250
3569.00	3	250.00	0.00	2	8051.25000
3569.06	3	250.00	0.00	2	8082.18750
3569.13	3	250.00	0.00	2	8113.12500
3569.19	3	250.00	0.00	2	8144.06250
3569.25	3	250.00	0.00	2	8175.00000
3569.31	3	250.00	0.00	2	8205.93750
3569.38	3	250.00	0.00	2	8236.87500
3569.44	3	250.00	0.00	2	8267.81250
3569.50	3	250.00	0.00	2	8298.75000
3569.56	3	250.00	0.00	2	8329.68750
3569.63	3	250.00	0.00	2	8360.62500
3569.69	3	250.00	0.00	2	8391.56250
3569.75	3	250.00	0.00	2	8422.50000
3569.81	3	250.00	0.00	2	8453.43750
3569.88	3	250.00	0.00	2	8484.37500
3569.94	3	250.00	0.00	2	8515.31250
3570.00	3	250.00	0.00	2	8546.25000
3570.06	3	250.00	0.00	2	8577.18750
3570.13	3	250.00	0.00	2	8608.12500
3570.19	3	250.00	0.00	2	8639.06250
3570.25	3	250.00	0.00	2	8670.00000
3570.31	3	250.00	0.00	2	8700.93750
3570.38	3	250.00	0.00	2	8731.87500
3570.44	3	250.00	0.00	2	8762.81250
3570.50	3	250.00	0.00	2	8793.75000
3570.56	3	250.00	0.00	2	8824.68750
3570.63	3	250.00	0.00	2	8855.62500
3570.69	3	250.00	0.00	2	8886.56250
3570.75	3	250.00	0.00	2	8917.50000
3570.81	3	250.00	0.00	2	8948.43750
3570.88	3	250.00	0.00	2	8979.37500
3570.94	3	250.00	0.00	2	9010.31250
3571.00	3	250.00	0.00	2	9041.25000
3571.06	3	250.00	0.00	2	9072.18750
3571.13	3	250.00	0.00	2	9103.12500
3571.19	3	250.00	0.00	2	9134.06250
3571.25	3	250.00	0.00	2	9165.00000
3571.31	3	250.00	0.00	2	9195.93750
3571.38	3	250.00	0.00	2	9226.87500
3571.44	3	250.00	0.00	2	9257.81250
3571.50	3	250.00	0.00	2	9288.75000
3571.56	3	250.00	0.00	2	9319.68750
3571.63	3	250.00	0.00	2	9350.62500
3571.69	3	250.00	0.00	2	9381.56250
3571.75	3	250.00	0.00	2	9412.50000
3571.81	3	250.00	0.00	2	9443.43750
3571.88	3	250.00	0.00	2	9474.37500
3571.94	3	250.00	0.00	2	9505.31250
3572.00	3	250.00	0.00	2	9536.25000
3572.06	3	250.00	0.00	2	9567.18750
3572.13	3	250.00	0.00	2	9598.12500
3572.19	3	250.00	0.00	2	9629.06250
3572.25	3	250.00	0.00	2	9660.00000
3572.31	3	250.00	0.00	2	9690.93750
3572.38	3	250.00	0.00	2	9721.87500
3572.44	3	250.00	0.00	2	9752.81250
3572.50	3	250.00	0.00	2	9783.75000
3572.56	3	250.00	0.00	2	9814.68750
3572.63	3	250.00	0.00	2	9845.62500
3572.69	3	250.00	0.00	2	9876.56250
3572.75	3	250.00	0.00	2	9907.50000
3572.81	3	250.00	0.00	2	9938.43750
3572.88	3	250.00	0.00	2	9969.37500
3572.94	3	250.00	0.00	2	10000.31250
3573.00	3	250.00	0.00	2	10031.25000
3573.06	3	250.00	0.00	2	10062.18750
3573.13	3	250.00	0.00	2	10093.12500
3573.19	3	250.00	0.00	2	10124.06250
3573.25	3	250.00	0.00	2	10155.00000
3573.31	3	250.00	0.00	2	10185.93750
3573.38	3	250.00	0.00	2	10216.87500
3573.44	3	250.00	0.00	2	10247.81250
3573.50	3	250.00	0.00	2	10278.75000
3573.56	3	250.00	0.00	2	10309.68750
3573.63	3	250.00	0.00	2	10340.62500
3573.69	3	250.00	0.00	2	10371.56250
3573.75	3	250.00	0.00	2	10402.50000
3573.81	3	250.00	0.00	2	10433.43750
3573.88	3	250.00	0.00	2	10464.37500
3573.94	3	250.00	0.00	2	10495.31250
3574.00	3	250.00	0.00	2	10526.25000
3574.06	3	250.00	0.00	2	10557.18750
3574.13	3	250.00	0.00	2	10588.12500
3574.19	3	250.00	0.00	2	10619.06250
3574.25	3	250.00	0.00	2	10650.00000
3574.31	3	250.00	0.00	2	10680.93750
3574.38	3	250.00	0.00	2	10711.87500
3574.44	3	250.00	0.00	2	10742.81250
3574.50	3	250.00	0.00	2	10773.75000
3574.56	3	250.00	0.00	2	10804.68750
3574.63	3	250.00	0.00	2	10835.62500
3574.69	3	250.00	0.00	2	10866.56250
3574.75	3	250.00	0.00	2	10897.50000
3574.81	3	250.00	0.00	2	10928.43750
3574.88	3	250.00	0.00	2	10959.37500
3574.94	3	250.00	0.00	2	10990.31250
3575.00	3	250.00	0.00	2	11021.25000
3575.06	3	250.00	0.00	2	11052.18750
3575.13	3	250.00	0.00	2	11083.12500
3575.19	3	250.00	0.00	2	11114.06250
3575.25	3	250.00	0.00	2	11145.00000
3575.31	3	250.00	0.00	2	11175.93750
3575.38	3	250.00	0.00	2	11206.87500
3575.44	3	250.00	0.00	2	11237.81250
3575.50	3	250.00	0.00	2	11268.75000
3575.56	3	250.00	0.00	2	11299.68750
3575.63	3	250.00	0.00	2	11330.62500
3575.69	3	250.00	0.00	2	11361.56250
3575.75	3	250.00	0.00	2	11392.50000
3575.81	3	250.00	0.00	2	11423.43750
3575.88	3	250.00	0.00	2	11454.37500
3575.94	3	250.00	0.00	2	11485.31250
3576.00	3	250.00	0.00	2	11516.25000
3576.06	3	250.00	0.00	2	11547.18750
3576.13	3	250.00	0.00	2	11578.12500
3576.19	3	250.00	0.00	2	11609.06250
3576.25	3	250.00	0.00	2	11640.00000
3576.31	3	250.00	0.00	2	11670.93750
3576.38	3	250.00	0.00	2	11701.87500
3576.44	3	250.00	0.00	2	11732.81250
3576.50	3	250.00	0.00	2	11763.75000
3576.56	3	250.00	0.00	2	11794.68750
3576.63	3	250.00	0.00	2	11825.62500
3576.69	3	250.00	0.00	2	11856.56250
3576.75	3	250.00	0.00	2	11887.50000
3576.81	3	250.00	0.00	2	11918.43750
3576.88	3	250.00	0.00	2	11949.37500
3576.94	3	250.00	0.00	2	11980.31250
3577.00	3	250.00	0.00	2	12011.25000
3577.06	3	250.00	0.00	2	12042.18750
3577.13	3	250.00	0.00	2	12073.12500
3577.19	3	250.00	0.00	2	12104.06250
3577.25	3	250.00	0.00	2	12135.00000
3577.31	3	250.00	0.00	2	12165.93750
3577.38	3	250.00	0.00	2	12196.87500
3577.44	3	250.00	0.00	2	12227.81250
3577.50	3	250.00	0.00	2	12258.75000
3577.56	3	250.00	0.00	2	12289.68750
3577.63	3	250.00	0.00	2	12320.62500
3577.69	3	250.00	0.00	2	12351.56250
3577.75	3	250.00	0.00	2	12382.50000
3577.81	3	250.00	0.00	2	12413.43750
3577.88	3	250.00	0.00	2	12444.37500
3577.94	3	250.00	0.00	2	12475.31250
3578.00	3	250.00	0.00	2	12506.25000
3578.06	3	250.00	0.00	2	12537.18750
3578.13	3	250.00	0.00	2	12568.12500
3578.19	3	250.00	0.00	2	12599.06250
3578.25	3	250.00	0.00	2	12630.00000
3578.31	3	250.00	0.00	2	12660.93750
3578.38	3	250.00	0.00	2	12691.87500
3578.44	3	250.00	0.00	2	12722.81250
3578.50	3	250.00	0.00	2	12753.75000
3578.56	3	250.00	0.00	2	12784.68750
3578.63	3	250.00	0.00	2	12815.62500
3578.69	3	250.00	0.00	2	12846.56250
3578.75	3	250.00	0.00	2	12877.50000
3578.81	3	250.00	0.00	2	12908.43750
3578.88	3	250.00	0.00	2	12939.37500
3578.94	3	250.00	0.00	2	12970.31250
3579.00	3	250.00	0.00	2	13001.25000
3579.06	3	250.00	0.00	2	13032.18750
3579.13	3	250.00	0.00	2	13063.12500
3579.19	3	250.00	0.00	2	13094.06250
3579.25	3	250.00	0.00	2	13125.00000
3579.31	3	250.00	0.00	2	13155.93750
3579.38	3	250.00	0.00	2	13186.87500
3579.44	3	250.00	0.00	2	13217.81250
3579.50	3	250.00	0.00	2	13248.75000
3579.56	3	250.00	0.00	2	13279.68750
3579.63	3	250.00	0.00	2	13310.62500
3579.69	3	250.00	0.00	2	13341.56250
3579.75	3	250.00	0.00	2	13372.50000
3579.81	3	250.00	0.00	2	13403.43750
3579.88	3	250.00	0.00	2	13434.37500
3579.94	3	250.00	0.00	2	13465.31250
3580.00	3	250.00	0.00	2	13496.25000
3580.06	3	250.00	0.00	2	13527.18750
3580.13	3	250.00	0.00	2	13558.12500
3580.19	3	250.00	0.00	2	13589.06250
3580.25	3	250.00	0.00	2	13620.00000
3580.31	3	250.00	0.00	2	13650.93750
3580.38	3	250.00	0.00	2	13681.87500
3580.44	3	250.00	0.00	2	13712.81250
3580.50	3	250.00	0.00	2	13743.75000
3580.56	3	250.00	0.00	2	13774.68750
3580.63	3	250.00	0.00	2	13805.62500
3580.69	3	250.00	0.00	2	13836.56250
3580.75	3	250.00	0.00	2	13867.50000
3580.81	3	250.00	0.00	2	13898.43750
3580.88	3	250.00	0.00	2	13929.37500
3580.94	3	250.00	0.00	2	13960.31250
3581.00	3	250.00	0.00	2	13991.25000
3581.06	3	250.00	0.00	2	14022.18750
3581.13	3	250.00	0.00	2	14053.12500
3581.19	3	250.00	0.00	2	14084.06250
3581.25	3	250.00	0.00	2	14115.00000
3581.31	3	250.00	0.00	2	14145.93750
3581.38	3	250.00	0.00	2	14176.87500
3581.44	3	250.00	0.00	2	14207.81250
3581.50	3	250.00	0.00	2	14238.75000
3581.56	3	250.00	0.00	2	14269.68750
3581.63	3	250.00	0.00	2	14300.62500
3581.69	3	250.00	0.00	2	14331.56250
3581.75	3	250.00	0.00	2	14362.50000
3581.81	3	250.00	0.00	2	14393.43750
3581.88	3	250.00	0.00	2	14424.37500
3581.94	3	250.00	0.00	2	14455.31250
3582.00	3	250.00	0.00	2	14486.25000
3582.06	3	250.00	0.00	2	14517.18750
3582.13	3	250.00	0.00	2	14548.12500
3582.19	3	250.00	0.00	2	14579.06250
3582.25	3	250.00	0.00	2	14610.00000
3582.31	3	250.00	0.00	2	14640.93750
3582.38	3	250.00	0.00	2	14671.87500
3582.44	3	250.00	0.00	2	14702.81250
3582.50	3	250.00	0.00	2	14733.75000
3582.56	3	250.00	0.00	2	14764.68750
3582.63	3	250.00	0.00	2	14795.62500
3582.69	3	250.00	0.00	2	14826.56250
3582.75	3	250.00	0.00	2	14857.50000
3582.81	3	250.00	0.00	2	14888.43750
3582.88	3	250.00	0.00	2	14919.37500
3582.94	3	250.00	0.00	2	14950.31250
3583.00	3	250.00	0.00	2	14981.25000
3794.50	6	500.00	250.00	3	3718.43750
3794.56	6	500.00	250.00	3	3749.37500
3794.63	6	500.00	250.00	3	3780.31250
3794.69	6	500.00	250.00	3	3811.25000
3794.75	6	500.00	250.00	3	3842.18750
3794.81	6	500.00	250.00	3	3873.12500
3794.88	6	500.00	250.00	3	3904.06250
3794.94	6	500.00	250.00	3	3935.00000
3795.00	6	500.00	250.00	3	3965.93750
3795.06	6	500.00	250.00	3	3996.87500
3795.13	6	500.00	250.00	3	4027.81250
3795.19	6	500.00	250.00	3	4058.75000
3795.25	6	500.00	250.00	3	4089.68750
3795.31	6	500.00	250.00	3	4120.62500
3795.38	6	500.00	250.00	3	4151.56250
3795.44	6	500.00	250.00	3	4182.50000
3795.50	6	500.00	250.00	3	4213.43750
3795.56	6	500.00	250.00	3	4244.37500
3795.63	6	500.00	250.00	3	4275.31250
3795.69	6	500.00	250.00	3	4306.25000
3795.75	6	500.00	250.00	3	4337.18750
3795.81	6	500.00	250.00	3	4368.12500
3795.88	6	500.00	250.00	3	4399.06250
3795.94	6	500.00	250.00	3	4430.00000
3796.00	6	500.00	250.00	3	4460.93750
3796.06	6	500.00	250.00	3	4491.87500
3796.13	6	500.00	250.00	3	4522.81250
3796.19	6	500.00	250.00	3	4553.75000
3796.25	6	500.00	250.00	3	4584.68750
3796.31	6	500.00	250.00	3	4615.62500
3796.38	6	500.00	250.00	3	4646.56250
3796.44	6	500.00	250.00	3	4677.50000
3796.50	6	500.00	250.00	3	4708.43750
3796.56	6	500.00	250.00	3	4739.37500
3796.63	6	500.00	250.00	3	4770.31250
3796.69	6	500.00	250.00	3	4801.25000
3796.75	6	500.00	250.00	3	4832.18750
3796.81	6	500.00	250.00	3	4863.12500
3796.88	6	500.00	250.00	3	4894.06250
3796.94	6	500.00	250.00	3	4925.00000
3797.00	6	500.00	250.00	3	4955.93750
3797.06	6	500.00	250.00	3	4986.87500
3797.13	6	500.00	250.00	3	5017.81250
3797.19	6	500.00	250.00	3	5048.75000
3797.25	6	500.00	250.00	3	5079.68750
3797.31	6	500.00	250.00	3	5110.62500
3797.38	6	500.00	250.00	3	5141.56250
3797.44	6	500.00	250.00	3	5172.50000
3797.50	6	500.00	250.00	3	5203.43750
3797.56	6	500.00	250.00	3	5234.37500
3797.63	6	500.00	250.00	3	5265.31250
3797.69	6	500.00	250.00	3	5296.25000
3797.75	6	500.00	250.00	3	5327.18750
3797.81	6	500.00	250.00	3	5358.12500
3797.88	6	500.00	250.00	3	5389.06250
3797.94	6	500.00	250.00	3	5420.00000
3798.00	6	500.00	250.00	3	5450.93750
3798.06	6	500.00	250.00	3	5481.87500
3798.13	6	500.00	250.00	3	5512.81250
3798.19	6	500.00	250.00	3	5543.75000
3798.25	6	500.00	250.00	3	5574.68750
3798.31	6	500.00	250.00	3	5605.62500
3798.38	6	500.00	250.00	3	5636.56250
3798.44	6	500.00	250.00	3	5667.50000
3798.50	6	500.00	250.00	3	5698.43750
3798.56	6	500.00	250.00	3	5729.37500
3798.63	6	500.00	250.00	3	5760.31250
3798.69	6	500.00	250.00	3	5791.25000
3798.75	6	500.00	250.00	3	5822.18750
3798.81	6	500.00	250.00	3	5853.12500
3798.88	6	500.00	250.00	3	5884.06250
3798.94	6	500.00	250.00	3	5915.00000
3799.00	6	500.00	250.00	3	5945.93750
3799.06	6	500.00	250.00	3	5976.87500
3799.13	6	500.00	250.00	3	6007.81250
3799.19	6	500.00	250.00	3	6038.75000
3799.25	6	500.00	250.00	3	6069.68750
3799.31	6	500.00	250.00	3	6100.62500
3799.38	6	500.00	250.00	3	6131.56250
3799.44	6	500.00	250.00	3	6162.50000
3799.50	6	500.00	250.00	3	6193.43750
3799.56	6	500.00	250.00	3	6224.37500
3799.63	6	500.00	250.00	3	6255.31250
3799.69	6	500.00	250.00	3	6286.25000
3799.75	6	500.00	250.00	3	6317.18750
3799.81	6	500.00	250.00	3	6348.12500
3799.88	6	500.00	250.00	3	6379.06250
3799.94	6	500.00	250.00	3	6410.00000
3800.00	6	500.00	250.00	3	6440.93750
3800.06	6	500.00	250.00	3	6471.87500
3800.13	6	500.00	250.00	3	6502.81250
3800.19	6	500.00	250.00	3	6533.75000
3800.25	6	500.00	250.00	3	6564.68750
3800.31	6	500.00	250.00	3	6595.62500
3800.38	6	500.00	250.00	3	6626.56250
3800.44	6	500.00	250.00	3	6657.50000
3800.50	6	500.00	250.00	3	6688.43750
3800.56	6	500.00	250.00	3	6719.37500
3800.63	6	500.00	250.00	3	6750.31250
3800.69	6	500.00	250.00	3	6781.25000
3800.75	6	500.00	250.00	3	6812.18750
3800.81	6	500.00	250.00	3	6843.12500
3800.88	6	500.00	250.00	3	6874.06250
3800.94	6	500.00	250.00	3	6905.00000
3801.00	6	500.00	250.00	3	6935.93750
3801.06	6	500.00	250.00	3	6966.87500
3801.13	6	500.00	250.00	3	6997.81250
3801.19	6	500.00	250.00	3	7028.75000
3801.25	6	500.00	250.00	3	7059.68750
3801.31	6	500.00	250.00	3	7090.62500
3801.38	6	500.00	250.00	3	7121.56250
3801.44	6	500.00	250.00	3	7152.50000
3801.50	6	500.00	250.00	3	7183.43750
3801.56	6	500.00	250.00	3	7214.37500
3801.63	6	500.00	250.00	3	7245.31250
3801.69	6	500.00	250.00	3	7276.25000
3801.75	6	500.00	250.00	3	7307.18750
3801.81	6	500.00	250.00	3	7338.12500
3801.88	6	500.00	250.00	3	7369.06250
3801.94	6	500.00	250.00	3	7400.00000
3802.00	6	500.00	250.00	3	7430.93750
3802.06	6	500.00	250.00	3	7461.87500
3802.13	6	500.00	250.00	3	7492.81250
3802.19	6	500.00	250.00	3	7523.75000
3802.25	6	500.00	250.00	3	7554.68750
3802.31	6	500.00	250.00	3	7585.62500
3802.38	6	500.00	250.00	3	7616.56250
3802.44	6	500.00	250.00	3	7647.50000
3802.50	6	500.00	250.00	3	7678.43750
3802.56	6	500.00	250.00	3	7709.37500
3802.63	6	500.00	250.00	3	7740.31250
3802.69	6	500.00	250.00	3	7771.25000
3802.75	6	500.00	250.00	3	7802.18750
3802.81	6	500.00	250.00	3	7833.12500
3802.88	6	500.00	250.00	3	7864.06250
3802.94	6	500.00	250.00	3	7895.00000
3803.00	6	500.00	250.00	3	7925.93750
3803.06	6	500.00	250.00	3	7956.87500
3803.13	6	500.00	250.00	3	7987.81250
3803.19	6	500.00	250.00	3	8018.75000
3803.25	6	500.00	250.00	3	8049.68750
3803.31	6	500.00	250.00	3	8080.62500
3803.38	6	500.00	250.00	3	8111.56250
3803.44	6	500.00	250.00	3	8142.50000
3803.50	6	500.00	250.00	3	8173.43750
3803.56	6	500.00	250.00	3	8204.37500
3803.63	6	500.00	250.00	3	8235.31250
3803.69	6	500.00	250.00	3	8266.25000
3803.75	6	500.00	250.00	3	8297.18750
3803.81	6	500.00	250.00	3	8328.12500
3803.88	6	500.00	250.00	3	8359.06250
3803.94	6	500.00	250.00	3	8390.00000
3804.00	6	500.00	250.00	3	8420.93750
3804.06	6	500.00	250.00	3	8451.87500
3804.13	6	500.00	250.00	3	8482.81250
3804.19	6	500.00	250.00	3	8513.75000
3804.25	6	500.00	250.00	3	8544.68750
3804.31	6	500.00	250.00	3	8575.62500
3804.38	6	500.00	250.00	3	8606.56250
3804.44	6	500.00	250.00	3	8637.50000
3804.50	6	500.00	250.00	3	8668.43750
3804.56	6	500.00	250.00	3	8699.37500
3804.63	6	500.00	250.00	3	8730.31250
3804.69	6	500.00	250.00	3	8761.25000
3804.75	6	500.00	250.00	3	8792.18750
3804.81	6	500.00	250.00	3	8823.12500
3804.88	6	500.00	250.00	3	8854.06250
3804.94	6	500.00	250.00	3	8885.00000
3805.00	6	500.00	250.00	3	8915.93750
3805.06	6	500.00	250.00	3	8946.87500
3805.13	6	500.00	250.00	3	8977.81250
3805.19	6	500.00	250.00	3	9008.75000
3805.25	6	500.00	250.00	3	9039.68750
3805.31	6	500.00	250.00	3	9070.62500
3805.38	6	500.00	250.00	3	9101.56250
3805.44	6	500.00	250.00	3	9132.50000
3805.50	6	500.00	250.00	3	9163.43750
3805.56	6	500.00	250.00	3	9194.37500
3805.63	6	500.00	250.00	3	9225.31250
3805.69	6	500.00	250.00	3	9256.25000
3805.75	6	500.00	250.00	3	9287.18750
3805.81	6	500.00	250.00	3	9318.12500
3805.88	6	500.00	250.00	3	9349.06250
3805.94	6	500.00	250.00	3	9380.00000
3806.00	6	500.00	250.00	3	9410.93750
3806.06	6	500.00	250.00	3	9441.87500
3806.13	6	500.00	250.00	3	9472.81250
3806.19	6	500.00	250.00	3	9503.75000
3806.25	6	500.00	250.00	3	9534.68750
3806.31	6	500.00	250.00	3	9565.62500
3806.38	6	500.00	250.00	3	9596.56250
3806.44	6	500.00	250.00	3	9627.50000
3806.50	6	500.00	250.00	3	9658.43750
3806.56	6	500.00	250.00	3	9689.37500
3806.63	6	500.00	250.00	3	9720.31250
3806.69	6	500.00	250.00	3	9751.25000
3806.75	6	500.00	250.00	3	9782.18750
3806.81	6	500.00	250.00	3	9813.12500
3806.88	6	500.00	250.00	3	9844.06250
3806.94	6	500.00	250.00	3	9875.00000
3807.00	6	500.00	250.00	3	9905.93750
3807.06	6	500.00	250.00	3	9936.87500
3807.13	6	500.00	250.00	3	9967.81250
3807.19	6	500.00	250.00	3	9998.75000
3807.25	6	500.00	250.00	3	10029.68750
3807.31	6	500.00	250.00	3	10060.62500
3807.38	6	500.00	250.00	3	10091.56250
3807.44	6	500.00	250.00	3	10122.50000
3807.50	6	500.00	250.00	3	10153.43750
3807.56	6	500.00	250.00	3	10184.37500
3807.63	6	500.00	250.00	3	10215.31250
3807.69	6	500.00	250.00	3	10246.25000
3807.75	6	500.00	250.00	3	10277.18750
3807.81	6	500.00	250.00	3	10308.12500
3807.88	6	500.00	250.00	3	10339.06250
3807.94	6	500.00	250.00	3	10370.00000
3808.00	6	500.00	250.00	3	10400.93750
3808.06	6	500.00	250.00	3	10431.87500
3808.13	6	500.00	250.00	3	10462.81250
3808.19	6	500.00	250.00	3	10493.75000
3808.25	6	500.00	250.00	3	10524.68750
