Time	ID	Xcord	Ycord	Energy	State	CNType	DNType	TaskID	Active
12.80	4	0.00	0.00	14871.000	-1	NONE	REST	0	NaN
12.90	4	0.00	0.00	14870.000	-1	NONE	REST	0	NaN
13.00	4	0.00	0.00	14869.000	-1	NONE	REST	0	NaN
13.10	4	0.00	0.00	14868.000	-1	NONE	REST	0	NaN
13.20	4	0.00	0.00	14867.000	-1	NONE	REST	0	NaN
13.30	4	0.00	0.00	14866.000	-1	NONE	REST	0	NaN
13.40	4	0.00	0.00	14865.000	-1	NONE	REST	0	NaN
13.50	4	0.00	0.00	14864.000	-1	NONE	REST	0	NaN
13.60	4	0.00	0.00	14863.000	-1	NONE	REST	0	NaN
13.70	4	0.00	0.00	14862.000	-1	NONE	REST	0	NaN
13.80	4	0.00	0.00	14861.000	-1	NONE	REST	0	NaN
13.90	4	0.00	0.00	14860.000	-1	NONE	REST	0	NaN
14.00	4	0.00	0.00	14859.000	-1	NONE	REST	0	NaN
14.10	4	0.00	0.00	14858.000	-1	NONE	REST	0	NaN
14.20	4	0.00	0.00	14857.000	-1	NONE	REST	0	NaN
14.30	4	0.00	0.00	14856.000	-1	NONE	REST	0	NaN
14.40	4	0.00	0.00	14855.000	-1	NONE	REST	0	NaN
14.50	4	0.00	0.00	14854.000	-1	NONE	REST	0	NaN
14.60	4	0.00	0.00	14853.000	-1	NONE	REST	0	NaN
14.70	4	0.00	0.00	14852.000	-1	NONE	REST	0	NaN
14.80	4	0.00	0.00	14851.000	-1	NONE	REST	0	NaN
14.90	4	0.00	0.00	14850.000	-1	NONE	REST	0	NaN
15.00	4	0.00	0.00	14849.000	-1	NONE	REST	0	NaN
15.10	4	0.00	0.00	14848.000	-1	NONE	REST	0	NaN
15.20	4	0.00	0.00	14847.000	-1	NONE	REST	0	NaN
15.30	4	0.00	0.00	14846.000	-1	NONE	REST	0	NaN
15.40	4	0.00	0.00	14845.000	-1	NONE	REST	0	NaN
15.50	4	0.00	0.00	14844.000	-1	NONE	REST	0	NaN
15.60	4	0.00	0.00	14843.000	-1	NONE	REST	0	NaN
15.70	4	0.00	0.00	14842.000	-1	NONE	REST	0	NaN
15.80	4	0.00	0.00	14841.000	-1	NONE	REST	0	NaN
15.90	4	0.00	0.00	14840.000	-1	NONE	REST	0	NaN
16.00	4	0.00	0.00	14839.000	-1	NONE	REST	0	NaN
16.10	4	0.00	0.00	14838.000	-1	NONE	REST	0	NaN
16.20	4	0.00	0.00	14837.000	-1	NONE	REST	0	NaN
16.30	4	0.00	0.00	14836.000	-1	NONE	REST	0	NaN
16.40	4	0.00	0.00	14835.000	-1	NONE	REST	0	NaN
16.50	4	0.00	0.00	14834.000	-1	NONE	REST	0	NaN
16.60	4	0.00	0.00	14833.000	-1	NONE	REST	0	NaN
16.70	4	0.00	0.00	14832.000	-1	NONE	REST	0	NaN
16.80	4	0.00	0.00	14831.000	-1	NONE	REST	0	NaN
16.90	4	0.00	0.00	14830.000	-1	NONE	REST	0	NaN
17.00	4	0.00	0.00	14829.000	-1	NONE	REST	0	NaN
17.10	4	0.00	0.00	14828.000	-1	NONE	REST	0	NaN
17.20	4	0.00	0.00	14827.000	-1	NONE	REST	0	NaN
17.30	4	0.00	0.00	14826.000	-1	NONE	REST	0	NaN
17.40	4	0.00	0.00	14825.000	-1	NONE	REST	0	NaN
17.50	4	0.00	0.00	14824.000	-1	NONE	REST	0	NaN
17.60	4	0.00	0.00	14823.000	-1	NONE	REST	0	NaN
17.70	4	0.00	0.00	14822.000	-1	NONE	REST	0	NaN
17.80	4	0.00	0.00	14821.000	-1	NONE	REST	0	NaN
17.90	4	0.00	0.00	14820.000	-1	NONE	REST	0	NaN
18.00	4	0.00	0.00	14819.000	-1	NONE	REST	0	NaN
18.10	4	0.00	0.00	14818.000	-1	NONE	REST	0	NaN
18.20	4	0.00	0.00	14817.000	-1	NONE	REST	0	NaN
18.30	4	0.00	0.00	14816.000	-1	NONE	REST	0	NaN
18.40	4	0.00	0.00	14815.000	-1	NONE	REST	0	NaN
18.50	4	0.00	0.00	14814.000	-1	NONE	REST	0	NaN
18.60	4	0.00	0.00	14813.000	-1	NONE	REST	0	NaN
18.70	4	0.00	0.00	14812.000	-1	NONE	REST	0	NaN
18.80	4	0.00	0.00	14811.000	-1	NONE	REST	0	NaN
18.90	4	0.00	0.00	14810.000	-1	NONE	REST	0	NaN
19.00	4	0.00	0.00	14809.000	-1	NONE	REST	0	NaN
19.10	4	0.00	0.00	14808.000	-1	NONE	REST	0	NaN
19.20	4	0.00	0.00	14807.000	-1	NONE	REST	0	NaN
19.30	4	0.00	0.00	14806.000	-1	NONE	REST	0	NaN
19.40	4	0.00	0.00	14805.000	-1	NONE	REST	0	NaN
19.50	4	0.00	0.00	14804.000	-1	NONE	REST	0	NaN
19.60	4	0.00	0.00	14803.000	-1	NONE	REST	0	NaN
19.70	4	0.00	0.00	14802.000	-1	NONE	REST	0	NaN
19.80	4	0.00	0.00	14801.000	-1	NONE	REST	0	NaN
